Algorithm,Cities,Best Distance,Best Fitness,Average Distance,Computation Time
Genetic_Algorithm_case1_part1,12,4056.680944306127,0.0002465069384871342,4056.6809443061275,4.6643531799316404
Genetic_Algorithm_case1_part1,36,6564.7211385062,0.0001523293950956079,6790.720288694252,11.875236988067627
Genetic_Algorithm_case1_part1,52,7880.089057370147,0.0001269021190902294,8187.813998820609,21.081035470962526
