Algorithm,Cities,Best Distance,Best Fitness,Average Distance,Computation Time
Particle_Swarm_case1_part1,12,4056.6809443061275,0.0002465069384871342,4056.6809443061275,3.934808683395386
Particle_Swarm_case1_part1,36,6968.425525243038,0.000143504439615163,7792.086908536619,12.774366879463196
Particle_Swarm_case1_part1,52,9063.404747645394,0.00011033381249577237,10179.187684340932,48.396453857421875
