Algorithm,Cities,Best Distance,Best Fitness,Average Distance,Computation Time
Ant_Colony_case1_part1,12,4056.680944306127,0.0002465069384871342,4056.6809443061275,0.22331817150115968
Ant_Colony_case1_part1,36,6620.549571337653,0.0001510448625487679,6698.68912500461,1.4143625497817993
Ant_Colony_case1_part1,52,7867.887193978534,0.00012709892444382297,8101.655406790256,2.9813926935195925
